id_product;reference;price;test;id_shop_default;is_virtual;name;link_rewrite;active;shopname;id_image;name_category;price_final;nb_downloadable;sav_quantity;badge_danger
5149;3001694020011;0.000000;test;1;0;"NBA SPALDEENS CAVS (51-180Z) VPE 24pcs";nba-spaldeens-cavs-51-180z-vpe-24pcs;0;Base;;"Basketball autres";0;;0;1
5148;3001694010011;0.000000;test;1;0;"NBA SPALDEENS GB (51-161Z) VPE 24pcs";nba-spaldeens-gb-51-161z-vpe-24pcs;0;Base;;"Basketball autres";0;;0;1
5147;3001673011144;0.000000;test;1;0;"NBA HIGHLIGHT BACKBOARD (80-453CN)";nba-highlight-backboard-80-453cn;0;Base;;;0;;0;1
5146;3001671011444;0.000000;test;1;0;"NBA POLYCARBONAT BACKBOARD (79-351CN)";nba-polycarbonat-backboard-79-351cn;0;Base;;Panier;0;;0;1
5145;3001660010060;0.000000;test;1;0;"NBA BEAST PORTABLE (74-560CN)";nba-beast-portable-74-560cn;0;Base;;Panier;0;;0;1
5144;3001658011544;0.000000;test;1;0;"NBA JUNIOR PORTABLE (58-969CN)";nba-junior-portable-58-969cn;0;Base;;Panier;0;;0;1
5143;3001658011444;0.000000;test;1;0;"NBA LOGOMAN PORTABLE (61-753CN)";nba-logoman-portable-61-753cn;0;Base;;Panier;0;;0;1
5142;3001658010934;0.000000;test;1;0;"NBA JUNIOR SHOOT-CASE (5H-970CN))";nba-junior-shoot-case-5h-970cn;0;Base;;Panier;0;;0;1
5141;3001653011942;0.000000;test;1;0;"NBA ULTIMATE HYBRID PORTABLE (71-674CN)";nba-ultimate-hybrid-portable-71-674cn;0;Base;;Panier;0;;0;1
5140;3001653010952;0.000000;test;1;0;"NBA HIGHLIGHT ACRYLIC PORT. (73-990CN)";nba-highlight-acrylic-port-73-990cn;0;Base;;Panier;0;;0;1
5139;3001653010942;0.000000;test;1;0;"NBA GAMETIME SERIES (73-655CN)";nba-gametime-series-73-655cn;0;Base;;Panier;0;;0;1
5138;3001651021454;0.000000;test;1;0;"NBA GOLD IN-GROUND (88-365CN)";nba-gold-in-ground-88-365cn;0;Base;;Panier;0;;0;1
5137;3001651010948;0.000000;test;1;0;"NBA GOLD PORTABLE (66-634CN)";nba-gold-portable-66-634cn;0;Base;;Panier;0;;0;1
5136;3001650011454;0.000000;test;1;0;"NBA PLATINUM PORTABLE (68-564CN)";nba-platinum-portable-68-564cn;0;Base;;Panier;0;;0;1
5135;3001649100001;0.000000;test;1;0;"JUMP STRENGTH (8478CN)";jump-strength-8478cn;0;Base;;;0;;0;1
5134;3001648100001;0.000000;test;1;0;"LATERAL RESISTOR (8479CN)";lateral-resistor-8479cn;0;Base;;;0;;0;1
5133;3001647100001;0.000000;test;1;0;"HANDLE SLEEVE (8477CN)";handle-sleeve-8477cn;0;Base;;;0;;0;1
5132;3001646200001;0.000000;test;1;0;"BLOCKING PAD (8483CN)";blocking-pad-8483cn;0;Base;;;0;;0;1
5131;3001646100001;0.000000;test;1;0;"POP-UP GUARD (8488CN)";pop-up-guard-8488cn;0;Base;;;0;;0;1
5130;3001645100003;0.000000;test;1;0;"DRIBBLE GOGGLES (8481cn)";dribble-goggles-8481cn;0;Base;;;0;;0;1
5129;3001645100002;0.000000;test;1;0;"SHOOTING SPOT (8476cn)";shooting-spot-8476cn;0;Base;;;0;;0;1
5128;3001645100001;0.000000;test;1;0;"MARKING DISKS (8432s)";marking-disks-8432s;0;Base;;Entrainement;0;;0;1
5127;3001598032105;0.000000;test;1;0;"BEACHVOLLEYBALL TWISTER SZ.5 (72-344Z)";beachvolleyball-twister-sz5-72-344z;0;Base;;Beachvolley;0;;0;1
5126;3001598031905;0.000000;test;1;0;"BEACHVOLLEYBALL HURRICANE SZ.5 (72-342Z)";beachvolleyball-hurricane-sz5-72-342z;0;Base;;Beachvolley;0;;0;1
5125;3001598031805;0.000000;test;1;0;"BEACHVOLLEYBALL CYCLONE SZ.5 (72-341Z)";beachvolleyball-cyclone-sz5-72-341z;0;Base;;Beachvolley;0;;0;1
5124;3001598031705;0.000000;test;1;0;"BEACHVOLLEYBALL TORNADO SZ.5 (72-343Z)";beachvolleyball-tornado-sz5-72-343z;0;Base;;Beachvolley;0;;0;1
5123;3001597020917;0.000000;test;1;0;"NBA TRAINER OVERSIZED (74-878Z)";nba-trainer-oversized-74-878z;0;Base;;"Basketball entrainement";0;;0;1
5122;3001597010917;0.000000;test;1;0;"TF TRAINER HEAVY BALL SZ.7 (74-880Z)";tf-trainer-heavy-ball-sz7-74-880z;0;Base;;;0;;0;1
5121;3001595030015;0.000000;test;1;0;"NBA SILVER IN/OUT SZ.5 (76-375Z)";nba-silver-in-out-sz5-76-375z;0;Base;;"Basketball match";0;;0;1
5120;3001595020017;0.000000;test;1;0;"NBA SILVER IN/OUT SZ.7 (76-018Z)";nba-silver-in-out-sz7-76-018z;0;Base;;"Basketball match";0;;0;1
5119;3001595012416;0.000000;test;1;0;"NBA JUNIOR IN/OUT SZ.6 (74-945Z)";nba-junior-in-out-sz6-74-945z;0;Base;;"Basketball match";0;;0;1
5118;3001595011515;0.000000;test;1;0;"JR. NBA / ROOKIE GEAR OUT SZ.5 (83-419Z)";jr-nba-rookie-gear-out-sz5-83-419z;0;Base;;"Basketball autres";0;;0;1
5117;3001595011514;0.000000;test;1;0;"ROOKIE GEAR OUT SZ.4 (83-951Z)";rookie-gear-out-sz4-83-951z;0;Base;;"Basketball autres";0;;0;1
5116;3001594040031;0.000000;test;1;0;"NBA PLAYER STEPHEN CURRY SZ.1.5(65-010Z)";nba-player-stephen-curry-sz1565-010z;0;Base;;"Basketball Replica";0;;0;1
5115;3001594040021;0.000000;test;1;0;"NBA PLAYER LEBRON JAMES SZ.1.5 (65-006Z)";nba-player-lebron-james-sz15-65-006z;0;Base;;"Basketball Replica";0;;0;1
5114;3001594040011;0.000000;test;1;0;"NBA MINIBALL SZ.1 (66-993Z)";nba-miniball-sz1-66-993z;0;Base;;;0;;0;1
5113;3001594030011;0.000000;test;1;0;"NBA MINIBALL SZ.1 (66-994Z)";nba-miniball-sz1-66-994z;0;Base;;;0;;0;1
5112;3001594020011;0.000000;test;1;0;"NBA MINIBALL SZ.1 (66-995Z)";nba-miniball-sz1-66-995z;0;Base;;;0;;0;1
5111;3001594010030;0.000000;test;1;0;"SPALDING MACROMINI 10-PIECES";spalding-macromini-10-pieces;0;Base;;;0;;0;1
5110;3001592020017;0.000000;test;1;0;"NBA SILVER OUTDOOR SZ.7 (83-494Z)";nba-silver-outdoor-sz7-83-494z;0;Base;;"Basketball match";0;;0;1
5109;3001592020016;0.000000;test;1;0;"NBA SILVER OUTDOOR SZ.6 (83-569Z)";nba-silver-outdoor-sz6-83-569z;0;Base;;"Basketball match";0;;0;1
5108;3001592020015;0.000000;test;1;0;"NBA SILVER OUTDOOR SZ.5 (83-568Z)";nba-silver-outdoor-sz5-83-568z;0;Base;;"Basketball match";0;;0;1
5107;3001589020017;0.000000;test;1;0;"NBA GOLD IN/OUT SZ.7 (76-014Z)";nba-gold-in-out-sz7-76-014z;0;Base;;"Basketball match";0;;0;1
5106;3001589020016;0.000000;test;1;0;"NBA GOLD IN/OUT SZ.6 (76-107Z)";nba-gold-in-out-sz6-76-107z;0;Base;;"Basketball match";0;;0;1
5105;3001589020015;0.000000;test;1;0;"NBA GOLD IN/OUT SZ.5 (76-106Z)";nba-gold-in-out-sz5-76-106z;0;Base;;"Basketball match";0;;0;1
5104;3001589014017;0.000000;test;1;0;"NBA PLAYER LEBRON JAMES SZ.7 (83-848Z)";nba-player-lebron-james-sz7-83-848z;0;Base;;"Basketball Replica";0;;0;1
5103;3001589014015;0.000000;test;1;0;"NBA PLAYER LEBRON JAMES SZ.5 (83-863Z)";nba-player-lebron-james-sz5-83-863z;0;Base;;"Basketball Replica";0;;0;1
5102;3001588020617;0.000000;test;1;0;"NBA MINIBOARD LA LAKERS (77-656Z)";nba-miniboard-la-lakers-77-656z;0;Base;;Entrainement;0;;0;1
5101;3001588013617;0.000000;test;1;0;"NBA MINIBOARD BOSTON CELTICS (77-651Z)";nba-miniboard-boston-celtics-77-651z;0;Base;;Entrainement;0;;0;1
5100;3001588012117;0.000000;test;1;0;"NBA MINIBOARD GOLDEN STATE (77-661Z)";nba-miniboard-golden-state-77-661z;0;Base;;Entrainement;0;;0;1
5099;3001588011717;0.000000;test;1;0;"NBA MINIBOARD NY KNICKS (77-655Z)";nba-miniboard-ny-knicks-77-655z;0;Base;;Entrainement;0;;0;1
5098;3001588011517;0.000000;test;1;0;"NBA MINIBOARD CHICAGO BULLS (77-649Z)";nba-miniboard-chicago-bulls-77-649z;0;Base;;Entrainement;0;;0;1
5097;3001587013817;0.000000;test;1;0;"NBA TEAM GOLDEN STATE SZ.7 (83-515Z)";nba-team-golden-state-sz7-83-515z;0;Base;;"Basketball Replica";0;;0;1
5096;3001587013815;0.000000;test;1;0;"NBA TEAM GOLDEN STATE SZ.5 (83-587Z)";nba-team-golden-state-sz5-83-587z;0;Base;;"Basketball Replica";0;;0;1
5095;3001587013517;0.000000;test;1;0;"NBA TEAM NY KNICKS SZ.7 (83-509Z)";nba-team-ny-knicks-sz7-83-509z;0;Base;;"Basketball Replica";0;;0;1
5094;3001587013417;0.000000;test;1;0;"NBA TEAM BOSTON CELTICS SZ.7 (83-505Z)";nba-team-boston-celtics-sz7-83-505z;0;Base;;"Basketball Replica";0;;0;1
5093;3001587013217;0.000000;test;1;0;"NBA TEAM L.A. LAKERS SZ.7 (83-510Z)";nba-team-la-lakers-sz7-83-510z;0;Base;;"Basketball Replica";0;;0;1
5092;3001587013215;0.000000;test;1;0;"NBA TEAM L.A. LAKERS SZ.5 (83-585Z)";nba-team-la-lakers-sz5-83-585z;0;Base;;"Basketball Replica";0;;0;1
5091;3001587011217;0.000000;test;1;0;"NBA TEAM CHICAGO BULLS SZ.7 (83-503Z)";nba-team-chicago-bulls-sz7-83-503z;0;Base;;"Basketball Replica";0;;0;1
5090;3001587011215;0.000000;test;1;0;"NBA TEAM CHICAGO BULLS SZ.5 (83-583Z)";nba-team-chicago-bulls-sz5-83-583z;0;Base;;"Basketball Replica";0;;0;1
5089;3001586017017;0.000000;test;1;0;"NBA PLAYER KYRIE IRVING SZ.7 (83-847Z)";nba-player-kyrie-irving-sz7-83-847z;0;Base;;;0;;0;1
5088;3001586016017;0.000000;test;1;0;"NBA PLAYER JAMES HARDEN SZ.7 (83-845Z)";nba-player-james-harden-sz7-83-845z;0;Base;;"Basketball Replica";0;;0;1
5087;3001586015017;0.000000;test;1;0;"NBA PLAYER STEPHEN CURRY SZ.7 (83-844Z)";nba-player-stephen-curry-sz7-83-844z;0;Base;;"Basketball Replica";0;;0;1
5086;3001586015015;0.000000;test;1;0;"NBA PLAYER STEPHEN CURRY SZ.5 (83-866Z)";nba-player-stephen-curry-sz5-83-866z;0;Base;;"Basketball Replica";0;;0;1
5085;3001579013017;0.000000;test;1;0;"NBA MINIBOARD LOGOMAN (77-602Z)";nba-miniboard-logoman-77-602z;0;Base;;;0;;0;1
5084;3001565000116;0.000000;test;1;0;"TF33 OFFICIAL GAME BALL OUT (83-735Z)";tf33-official-game-ball-out-83-735z;0;Base;;;0;;0;1
5083;3001565000016;0.000000;test;1;0;"TF33OFFICIAL GAME BALL I/O SZ6 (76-257Z)";tf33official-game-ball-i-o-sz6-76-257z;0;Base;;"Basketball match";0;;0;1
5082;3001562013017;0.000000;test;1;0;"NBA NEVERFLAT OUTDOOR SZ.7 (63-803Z)";nba-neverflat-outdoor-sz7-63-803z;0;Base;;"Basketball match";0;;0;1
5081;3001559031517;0.000000;test;1;0;"NBA PHANTOM STREET SZ.7 (83-954Z)";nba-phantom-street-sz7-83-954z;0;Base;;"Basketball match";0;;0;1
5080;3001552021417;0.000000;test;1;0;"NBA MARBLE MC OUT SZ. 7 (83-636Z)";nba-marble-mc-out-sz-7-83-636z;0;Base;;"Basketball Replica";0;;0;1
5079;3001550100316;0.000000;test;1;0;"NBA MARBLE 4HER OUT SZ.6 (83-879Z)";nba-marble-4her-out-sz6-83-879z;0;Base;;"Basketball Replica";0;;0;1
5078;3001550100216;0.000000;test;1;0;"NBA MARBLE 4HER OUT SZ.6 (83-875Z)";nba-marble-4her-out-sz6-83-875z;0;Base;;"Basketball Replica";0;;0;1
5077;3001550100117;0.000000;test;1;0;"NBA MARBLE MULTICOLOR OUT SZ.7 (83-883Z)";nba-marble-multicolor-out-sz7-83-883z;0;Base;;"Basketball Replica";0;;0;1
5076;3001550100017;0.000000;test;1;0;"NBA MARBLE MULTICOLOR OUT SZ.7(83-882Z)";nba-marble-multicolor-out-sz783-882z;0;Base;;"Basketball Replica";0;;0;1
5075;3001550029417;0.000000;test;1;0;"NBA HIGHLIGHT OUTDOOR SZ.7 (83-573Z)";nba-highlight-outdoor-sz7-83-573z;0;Base;;"Basketball entrainement";0;;0;1
5074;3001550010717;0.000000;test;1;0;"NBA GRIP CONTROL IN/OUT SZ.7 (74-577Z)";nba-grip-control-in-out-sz7-74-577z;0;Base;;"Basketball match";0;;0;1
5073;3001541010017;0.000000;test;1;0;"NBA LOGOMAN SGT SZ.7 (83-192Z)";nba-logoman-sgt-sz7-83-192z;0;Base;;"Basketball Replica";0;;0;1
5072;3001531012037;0.000000;test;1;0;"NBA PLATINUM OUTDOOR SZ.7 (83-493Z)";nba-platinum-outdoor-sz7-83-493z;0;Base;;"Basketball match";0;;0;1
5071;3001531010007;0.000000;test;1;0;"NBA TEAM COLLECTION SZ. 7 (83-649Z)";nba-team-collection-sz-7-83-649z;0;Base;;"Basketball Replica";0;;0;1
5070;3001530011317;0.000000;test;1;0;"NBA NEVERFLAT IN/OUT SZ.7 (74-096Z)";nba-neverflat-in-out-sz7-74-096z;0;Base;;"Basketball match";0;;0;1
5069;3001516000017;0.000000;test;1;0;"LNB TF350 SZ.7 (76-385Z)";lnb-tf350-sz7-76-385z;0;Base;;;0;;0;1
5068;3001516000016;0.000000;test;1;0;"LNB TF350 SZ.6 (76-384Z)";lnb-tf350-sz6-76-384z;0;Base;;;0;;0;1
5067;3001516000015;0.000000;test;1;0;"LNB TF350 SZ.5 (76-383Z)";lnb-tf350-sz5-76-383z;0;Base;;;0;;0;1
5066;3001514011117;0.000000;test;1;0;"NBA PLATINUM LEGACY SZ.7 (76-017Z)";nba-platinum-legacy-sz7-76-017z;0;Base;;;0;;0;1
5065;3001514010117;0.000000;test;1;0;"NBA PLATINUM LEGACY SZ.7 (74-558Z)";nba-platinum-legacy-sz7-74-558z;0;Base;;;0;;0;1
5064;3001514010017;0.000000;test;1;0;"AllStar rubber Basketball 73-540Z";allstar-rubber-basketball-73-540z;0;Base;;;0;;0;1
5063;3001513010616;0.000000;test;1;0;"WNBA GAME BALL SZ.6 (74-931Z)";wnba-game-ball-sz6-74-931z;0;Base;;"Basketball match";0;;0;1
5062;3001513010017;0.000000;test;1;0;"Rebound in/out sz.7, (74-524Z)";rebound-in-out-sz7-74-524z;0;Base;;;0;;0;1
5061;3001512010617;0.000000;test;1;0;"EUROLEAGUE TF1000 LEGACY SZ.7 (84-004Z)";euroleague-tf1000-legacy-sz7-84-004z;0;Base;;"Basketball match";0;;0;1
5060;3001511010317;0.000000;test;1;0;"NBA GAME BALL REPLICA SZ.7 (83-385Z)";nba-game-ball-replica-sz7-83-385z;0;Base;;"Basketball Replica";0;;0;1
5059;3001510010317;0.000000;test;1;0;"NBA GAME BALL SZ.7 (74-569Z)";nba-game-ball-sz7-74-569z;0;Base;;"Basketball match";0;;0;1
5058;3001507030017;0.000000;test;1;0;"LNB TF150 SZ.7 (83-957Z)";lnb-tf150-sz7-83-957z;0;Base;;;0;;0;1
5057;3001507030016;0.000000;test;1;0;"LNB TF150 SZ.6 (83-956Z)";lnb-tf150-sz6-83-956z;0;Base;;;0;;0;1
5056;3001507030015;0.000000;test;1;0;"LNB TF150 SZ.5 (83-955Z)";lnb-tf150-sz5-83-955z;0;Base;;;0;;0;1
5055;3001507030013;0.000000;test;1;0;"LNB TF150 SZ.3 (65-056Z)";lnb-tf150-sz3-65-056z;0;Base;;;0;;0;1
5054;3001504011416;0.000000;test;1;0;"TF250 IN/OUT SZ.6 (74-584Z)";tf250-in-out-sz6-74-584z;0;Base;;"Basketball match";0;;0;1
5053;3001504011217;0.000000;test;1;0;"TF250 IN/OUT SZ.7 (74-531Z)";tf250-in-out-sz7-74-531z;0;Base;;"Basketball match";0;;0;1
5052;3001504011216;0.000000;test;1;0;"TF250 IN/OUT SZ.6 (74-532Z)";tf250-in-out-sz6-74-532z;0;Base;;"Basketball match";0;;0;1
5051;3001504011215;0.000000;test;1;0;"TF250 IN/OUT SZ.5 (74-537Z)";tf250-in-out-sz5-74-537z;0;Base;;"Basketball match";0;;0;1
5050;3001504010717;0.000000;test;1;0;"LNB TF1000 LEGACY SZ.7 (76-381Z)";lnb-tf1000-legacy-sz7-76-381z;0;Base;;"Basketball match";0;;0;1
5049;3001504010617;0.000000;test;1;0;"NBA PLATINUM PRECISION SZ.7 (76-307Z)";nba-platinum-precision-sz7-76-307z;0;Base;;"Basketball match";0;;0;1
5048;3001504010216;0.000000;test;1;0;"TF1000 LEGACY SZ.6 (74-496Z)";tf1000-legacy-sz6-74-496z;0;Base;;"Basketball match";0;;0;1
5047;3001504010117;0.000000;test;1;0;"TF1000 LEGACY FIBA SZ.7 (74-450Z)";tf1000-legacy-fiba-sz7-74-450z;0;Base;;"Basketball match";0;;0;1
5046;3001504010016;0.000000;test;1;0;"TF1000 LEGACY FIBA SZ.6 (74-451Z)";tf1000-legacy-fiba-sz6-74-451z;0;Base;;"Basketball match";0;;0;1
5045;3001503040017;0.000000;test;1;0;"LNB TF500 SZ.7 (76-387Z)";lnb-tf500-sz7-76-387z;0;Base;;;0;;0;1
5044;3001503040016;0.000000;test;1;0;"LNB TF500 SZ.6 (76-386Z)";lnb-tf500-sz6-76-386z;0;Base;;;0;;0;1
5043;3001502010017;0.000000;test;1;0;"TF50 OUTDOOR SZ.7 (73-850Z)";tf50-outdoor-sz7-73-850z;0;Base;;"Basketball entrainement";0;;0;1
5042;3001502010015;0.000000;test;1;0;"TF50 OUTDOOR SZ.5 (73-852Z)";tf50-outdoor-sz5-73-852z;0;Base;;"Basketball entrainement";0;;0;1
5041;3001502010013;0.000000;test;1;0;"TF50 OUTDOOR SZ.3 (65-819Z)";tf50-outdoor-sz3-65-819z;0;Base;;"Basketball entrainement";0;;0;1
5040;3001502010006;0.000000;test;1;0;"TF50 OUTDOOR SZ.6 (73-851Z)";tf50-outdoor-sz6-73-851z;0;Base;;"Basketball entrainement";0;;0;1
5039;3001500300017;0.000000;test;1;0;"SPALDING NBA SZ. 7 (83-969Z)";spalding-nba-sz-7-83-969z;0;Base;;;0;;0;1
5038;3001500200017;0.000000;test;1;0;"SPALDING NBA SZ. 7 (71-047Z)";spalding-nba-sz-7-71-047z;0;Base;;"Basketball Replica";0;;0;1
5037;3001500200015;0.000000;test;1;0;"SPALDING NBA SZ. 5 (83-964Z)";spalding-nba-sz-5-83-964z;0;Base;;"Basketball Replica";0;;0;1
5036;3001500100017;0.000000;test;1;0;"SPALDING LAYUP SZ. 7 (83-729Z)";spalding-layup-sz-7-83-729z;0;Base;;"Basketball entrainement";0;;0;1
5035;3001500100015;0.000000;test;1;0;"SPALDING LAYUP SZ. 5 (63-727Z)";spalding-layup-sz-5-63-727z;0;Base;;"Basketball entrainement";0;;0;1
5034;300980901;0.000000;test;1;0;"SERVIETTE DE BAIN GROS MARQUAGE";serviette-de-bain-gros-marquage;0;Base;;"Serviette de bain";0;;0;1
5033;300980801;0.000000;test;1;0;"SERVIETTE DE BAIN";serviette-de-bain;0;Base;;"Serviette de bain";0;;0;1
5032;300928902;0.000000;test;1;0;"PADDED SHOOTING SLEEVES";padded-shooting-sleeves;0;Base;;;0;;0;1
5031;300928901;0.000000;test;1;0;"PADDED SHOOTING SLEEVES";padded-shooting-sleeves;0;Base;;;0;;0;1
5030;300928302;0.000000;test;1;0;"POIGNETS ÉPONGE";poignets-eponge;0;Base;;"Poignet éponge";0;;0;1
5029;300928301;0.000000;test;1;0;"POIGNETS ÉPONGE";poignets-eponge;0;Base;;"Poignet éponge";0;;0;1
